numInputs,numOutputs,maxLevel,const,and,nand,or,nor,not,xor,xnor,buf,const-and,const-nand,const-or,const-nor,const-not,const-xor,const-xnor,const-buf,const-output,and-and,and-nand,and-or,and-nor,and-not,and-xor,and-xnor,and-buf,and-output,nand-and,nand-nand,nand-or,nand-nor,nand-not,nand-xor,nand-xnor,nand-buf,nand-output,or-and,or-nand,or-or,or-nor,or-not,or-xor,or-xnor,or-buf,or-output,nor-and,nor-nand,nor-or,nor-nor,nor-not,nor-xor,nor-xnor,nor-buf,nor-output,not-and,not-nand,not-or,not-nor,not-not,not-xor,not-xnor,not-buf,not-output,xor-and,xor-nand,xor-or,xor-nor,xor-not,xor-xor,xor-xnor,xor-buf,xor-output,xnor-and,xnor-nand,xnor-or,xnor-nor,xnor-not,xnor-xor,xnor-xnor,xnor-buf,xnor-output,buf-and,buf-nand,buf-or,buf-nor,buf-not,buf-xor,buf-xnor,buf-buf,buf-output,input-and,input-nand,input-or,input-nor,input-not,input-xor,input-xnor,input-buf,input-output,reliability_percent
5,9,2,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,1,0,0,0
3,2,6,0,7,5,6,7,5,1,6,0,0,0,0,0,0,0,0,0,0,1,4,2,3,1,0,1,0,0,3,0,1,1,1,0,1,0,0,2,0,2,0,0,0,2,0,1,2,0,3,2,1,2,3,0,1,3,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,2,0,0,74.8
2,9,3,0,2,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,100
2,1,3,0,1,0,0,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0
3,10,4,0,2,1,2,2,5,2,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,2,0,4,0,0,92.8
6,8,5,0,3,5,2,4,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,3,1,2,2,0,1,0,2,0,2,2,0,2,0,0,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,4,2,1,4,0,0,0,0
2,5,7,0,4,3,5,2,5,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,0,2,0,1,0,2,0,0,0,0,0,0,3,0,0,0,0,1,0,3,0,0,1,4,0,0,0,0,0,0,0,0,2,0,2,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,0,0,0,100
3,5,8,0,9,9,7,5,7,0,6,0,0,0,0,0,0,0,0,0,0,2,5,3,2,1,0,2,0,0,3,2,0,0,2,0,1,0,0,1,0,1,3,1,0,1,0,0,4,3,0,2,1,0,1,0,0,1,2,2,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,4,1,2,0,2,0,0,83.3
7,2,5,0,8,8,6,2,9,6,6,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,5,4,0,0,1,1,1,2,2,0,0,0,0,0,5,1,0,0,1,2,0,0,2,0,1,0,0,2,0,0,0,5,1,4,1,1,0,1,0,2,3,1,1,0,0,1,1,0,0,0,3,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,2,2,0,0,0
5,3,2,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,0,0,0
3,3,7,0,3,7,6,3,4,8,5,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,1,0,0,0,1,1,0,1,3,1,0,2,1,2,2,0,1,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,4,1,2,2,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,2,4,0,0,74.83
2,5,7,0,9,4,6,3,7,6,3,0,0,0,0,0,0,0,0,0,0,1,1,4,0,1,2,1,0,0,2,1,0,0,0,1,0,0,0,2,0,0,1,2,0,0,0,2,0,0,1,0,1,0,1,0,1,2,1,2,1,1,4,1,0,0,7,2,3,3,1,1,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,2,0,0,87.55
6,7,9,0,4,5,11,6,5,7,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,1,2,4,1,0,1,1,0,0,2,4,1,3,0,1,1,0,4,0,1,4,1,1,1,1,0,0,1,0,1,3,0,0,1,0,0,0,1,3,2,0,5,0,0,3,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,2,0,0,51.72
6,2,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0
3,9,9,0,2,7,5,6,11,7,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,1,1,2,1,0,0,0,2,1,1,2,1,1,0,0,0,2,1,0,1,3,3,0,0,1,0,2,2,1,4,2,0,4,1,2,0,2,0,0,0,0,3,0,2,1,1,1,2,1,0,2,0,0,0,0,0,0,0,0,0,2,2,3,1,3,0,0,0,0,94.89
6,4,7,0,5,8,6,8,7,7,4,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,1,1,0,0,2,1,3,1,1,0,0,0,0,2,3,0,1,0,1,0,0,0,0,0,2,0,1,2,0,0,4,0,1,0,3,1,1,2,0,0,2,3,2,3,1,3,2,0,0,1,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,3,2,0,0,0
4,10,13,0,11,16,8,9,11,11,11,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,3,1,0,0,1,4,5,2,2,2,4,0,0,4,1,1,0,2,0,3,0,0,5,4,0,2,2,4,5,0,0,4,2,0,2,1,2,3,0,4,1,5,2,2,0,5,1,0,0,2,4,0,4,1,1,2,0,6,0,0,0,0,0,0,0,0,0,3,5,4,0,1,4,2,0,0,79.38
3,2,6,0,6,4,7,2,3,9,9,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,1,0,0,1,0,3,4,0,0,0,5,0,0,0,1,3,0,1,3,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,0,1,1,7,0,1,3,3,0,1,5,1,3,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,0,83.47
3,9,6,0,3,4,4,7,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,2,1,1,1,0,0,1,0,0,2,0,0,0,0,3,2,2,0,1,0,1,1,0,2,1,1,2,4,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,3,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,2,0,1,2,3,0,0,75.03
3,7,11,0,7,7,12,6,10,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,2,2,2,0,1,0,0,0,1,3,4,3,2,0,6,1,0,5,0,1,2,3,0,1,0,0,0,1,1,5,1,1,3,3,0,0,1,1,4,0,2,3,3,0,1,1,4,5,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,4,2,0,0,89.01
9,7,11,0,12,12,13,17,11,9,15,0,0,0,0,0,0,0,0,0,0,3,2,3,9,2,5,3,0,3,2,1,0,1,0,2,1,0,0,0,2,2,3,1,1,2,0,0,3,3,6,4,3,2,5,0,0,2,5,4,5,0,2,8,0,3,5,0,0,0,1,1,5,0,1,2,2,4,6,1,3,4,0,0,0,0,0,0,0,0,0,0,0,6,6,6,2,3,2,0,0,0,0
7,3,13,0,10,14,13,12,7,8,10,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,2,4,0,2,3,4,5,4,2,2,0,0,0,2,4,2,2,2,1,0,0,1,0,2,2,5,0,1,4,0,0,2,2,1,5,1,4,1,0,0,2,4,3,4,0,3,1,0,0,4,2,3,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,1,2,4,0,0,0
4,8,13,0,13,11,14,17,13,14,8,0,0,0,0,0,0,0,0,0,0,1,0,4,4,1,4,0,0,1,5,0,6,6,3,2,0,0,2,2,6,4,3,0,5,4,0,1,4,3,6,5,4,5,3,0,0,4,1,4,3,1,2,5,0,1,2,4,1,3,1,4,2,0,1,4,3,0,2,2,3,1,0,2,0,0,0,0,0,0,0,0,0,2,4,2,5,1,2,0,0,0,0
3,3,4,0,4,1,4,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,4,0,2,3,0,0,2,0,0,87.55
7,2,12,0,10,14,9,8,9,9,13,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,4,0,1,6,6,4,2,1,4,7,0,0,2,5,0,3,3,0,1,0,0,1,2,0,1,0,4,4,0,0,1,4,0,2,2,2,3,0,0,2,2,0,0,1,0,1,0,0,4,4,2,3,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,8,2,2,3,0,0,0,0
3,9,5,0,2,3,6,5,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,2,3,0,0,1,3,0,1,1,0,2,1,0,0,0,0,0,0,3,3,1,0,0,0,0,1,1,1,2,2,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,0,0,0,80.39
6,2,8,0,2,6,4,6,4,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,3,2,0,2,0,1,0,0,0,1,0,0,0,0,0,1,2,2,1,0,5,3,0,0,0,0,0,0,0,1,0,0,1,0,3,0,2,0,1,3,0,0,0,0,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,2,4,0,0,0,0
6,10,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0
5,5,11,0,5,9,4,8,8,11,5,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,1,1,0,3,1,2,2,3,2,4,1,0,0,1,2,0,1,0,1,0,0,0,2,2,0,1,1,4,2,0,0,2,1,0,1,2,2,1,0,2,2,2,1,1,1,4,2,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,2,2,2,0,0,0
5,9,13,0,10,7,11,7,6,9,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,0,0,0,0,2,3,2,1,2,0,0,0,0,4,1,0,2,2,0,3,1,1,0,1,1,3,2,0,2,2,3,3,3,0,1,5,0,0,4,2,1,1,0,0,3,0,4,7,5,5,3,1,2,6,0,0,0,0,0,0,0,0,0,0,0,5,2,6,0,1,6,0,0,0,0
7,3,4,0,1,4,4,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,0,0,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,4,0,0,0
6,9,2,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,2,0,0,0,0,0
2,4,2,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,2,0,0,0,100
4,8,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0
5,7,6,0,3,2,6,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,2,1,0,3,0,2,1,2,0,1,0,0,2,1,0,2,0,0,0,4,0,0,0,0,0,1,0,1,1,0,1,1,1,1,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0
6,4,10,0,5,6,7,8,8,7,8,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,1,0,1,0,0,1,1,0,2,1,0,0,1,1,1,0,0,4,1,0,0,1,1,1,1,0,1,0,0,0,2,3,1,3,1,2,3,0,0,2,2,3,4,1,0,4,0,0,1,0,4,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,2,2,5,2,2,0,0,0
5,1,6,0,5,2,3,5,3,5,2,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,1,1,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3,0,1,1,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,5,0,0,0,0
6,9,10,0,15,13,11,12,8,17,10,0,0,0,0,0,0,0,0,0,0,3,3,4,1,1,5,2,0,1,1,4,0,6,0,5,3,0,0,5,3,2,2,0,6,2,0,1,1,3,4,1,3,0,0,0,6,5,3,0,1,0,6,4,0,0,9,3,4,3,2,6,1,0,1,1,1,2,3,1,3,2,0,0,0,0,0,0,0,0,0,0,0,3,5,1,6,1,2,4,0,0,52.23
10,6,10,0,4,10,8,14,11,4,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,2,0,3,2,2,1,0,0,1,3,0,5,0,1,2,0,0,1,1,5,1,1,0,3,0,1,1,3,2,3,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2,5,7,0,2,3,0,5,0,0,0,0,0,0,0,0,0,2,4,0,6,4,2,4,0,0,0
1,8,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,100
7,1,10,0,7,7,10,11,8,6,7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,3,1,1,2,0,0,3,0,0,0,0,3,5,1,3,1,0,1,4,6,2,4,1,2,1,0,0,1,2,0,3,0,1,1,0,0,1,0,2,1,2,0,3,0,0,1,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,0,2,0,0,0
3,2,3,0,2,2,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,0
2,8,3,0,1,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,2,1,1,0,0,0,0,87.47
6,3,3,0,2,2,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,2,0,0,0,0
5,6,3,0,3,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,2,0,0,0,0,88.76
3,2,5,0,0,2,0,6,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,5,2,0,0,66.67
4,4,5,0,4,3,0,3,3,5,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,3,0,0,1,0,2,0,0,0,2,0,0,1,0,2,0,0,3,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,2,2,0,0,83.51
4,9,3,0,0,1,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
6,1,5,0,7,5,3,4,3,5,3,0,0,0,0,0,0,0,0,0,0,5,1,0,2,0,1,1,0,0,4,0,0,1,1,0,0,0,0,1,3,0,1,0,2,1,0,0,0,3,1,0,1,0,1,0,0,1,1,1,0,0,3,1,0,0,1,0,1,0,0,1,0,0,0,2,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,2,0,0,0
7,5,12,0,12,12,10,5,5,9,13,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,3,3,0,2,2,5,3,2,2,5,2,0,2,3,2,1,0,0,1,4,0,0,0,1,1,0,0,1,1,0,0,1,1,1,2,1,1,1,0,0,1,3,4,1,1,2,4,0,0,6,2,6,3,0,3,3,0,1,0,0,0,0,0,0,0,0,0,4,5,2,0,0,1,5,0,0,52.2
5,9,9,0,7,10,8,5,5,5,4,0,0,0,0,0,0,0,0,0,0,0,4,3,2,0,2,0,0,2,1,2,3,1,2,4,1,0,3,2,1,1,2,2,1,1,0,0,2,3,2,1,1,0,2,0,0,0,0,2,0,0,0,1,0,2,1,1,0,0,0,0,1,0,1,2,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,4,6,1,1,0,0,2,0,0,39.07
3,10,4,0,1,3,1,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,4,1,0,0,1,0,0,1,0,0,0,1,0,2,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,83.23
2,3,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,1,0,0,0,0,100
3,3,11,0,10,7,9,7,11,13,6,0,0,0,0,0,0,0,0,0,0,1,2,5,0,2,7,1,0,0,1,1,1,1,0,1,1,0,1,2,5,2,2,1,0,1,0,0,1,0,0,0,2,1,1,0,0,2,2,2,3,1,4,1,0,0,6,2,1,1,1,6,2,0,1,2,1,0,0,2,2,2,0,1,0,0,0,0,0,0,0,0,0,2,0,5,4,2,1,2,0,0,0
7,2,12,0,9,13,8,13,12,15,8,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,3,1,0,0,4,4,1,5,2,2,2,0,1,0,3,2,3,0,2,2,0,0,5,1,3,6,2,10,1,0,1,2,5,3,6,2,2,2,0,0,3,5,1,1,1,5,2,0,0,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,3,2,3,0,0,0
6,2,7,0,4,9,8,4,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,1,5,2,0,2,1,0,2,3,3,1,1,0,1,3,0,0,0,2,1,0,0,1,0,0,0,2,1,1,1,0,1,0,0,0,1,2,2,0,0,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,2,4,0,0,0
5,6,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0
4,1,8,0,5,6,5,4,7,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,2,2,1,3,2,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,0,2,0,0,0,2,2,1,1,1,4,0,0,2,3,0,2,0,3,1,0,0,4,0,3,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,3,2,0,0,0
6,1,2,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,2,0,0,0
6,7,8,0,4,8,3,7,11,6,5,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,1,0,0,1,1,2,3,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3,1,3,0,3,4,0,0,0,3,3,2,2,5,1,0,0,0,0,0,1,0,0,0,0,7,1,2,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,4,0,0,0,0,0
3,3,7,0,5,4,4,3,5,7,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,3,1,0,0,2,0,1,1,0,3,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,2,0,0,0,1,1,1,0,1,2,2,0,2,3,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,1,2,0,0,0,0
5,6,7,0,6,7,5,3,4,6,4,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,2,1,0,0,2,1,1,1,0,2,0,0,1,1,0,1,2,0,1,1,0,2,0,2,1,1,0,1,1,0,0,1,0,3,0,1,2,1,0,0,0,3,1,1,1,1,2,0,2,0,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,4,4,2,0,1,0,0,0,0,66.15
5,7,11,0,13,4,6,9,12,6,4,0,0,0,0,0,0,0,0,0,0,3,2,2,6,0,1,2,0,2,0,0,0,2,1,0,0,0,0,6,2,0,1,2,1,0,0,5,7,0,3,1,0,3,0,0,0,4,0,0,3,3,4,2,0,0,3,1,3,0,2,1,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,3,2,4,0,0,72.18
3,9,6,0,2,4,2,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,1,0,3,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,4,0,0,83.1
2,1,4,0,3,4,1,3,3,2,3,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,0,0,0
